precinct_id,rate_overvote,Below Poverty,Above Poverty
9416,0.0,0.06027934329821122,0.9397206567017887
9417,0.0,0.09477074068394419,0.9052292593160558
9418,0.001142857142857143,0.09472263307109843,0.9052773669289016
9419,0.002068252326783868,0.04272650391398084,0.9572734960860192
9421,0.0010204081632653062,0.07966983301028954,0.9203301669897104
9422,0.0,0.08710411783215906,0.9128958821678409
9423,0.0,0.07156821666831902,0.928431783331681
9424,0.0009363295880149813,0.07047299386129284,0.9295270061387072
9425,0.0019120458891013384,0.0626267717616866,0.9373732282383134
9426,0.0010964912280701754,0.04763254890842076,0.9523674510915793
9427,0.0009242144177449168,0.05430880314471199,0.945691196855288
9428,0.0009727626459143969,0.08104522101873808,0.918954778981262
9429,0.0010235414534288639,0.04763254890842075,0.9523674510915793
9431,0.0,0.04763254890842075,0.9523674510915793
9432,0.0019249278152069298,0.06966135746309979,0.9303386425369001
9433,0.0,0.08108635216685714,0.9189136478331429
9434,0.0,0.12417749282942465,0.8758225071705754
9435,0.0,0.06609710392821339,0.9339028960717867
9436,0.0008605851979345956,0.036911524934018315,0.9630884750659817
9437,0.002026342451874367,0.04762826099476169,0.9523717390052383
9438,0.0018214936247723133,0.06070294347159581,0.9392970565284042
9439,0.0009940357852882703,0.08077933494142833,0.9192206650585716
9441,0.0,0.1241694494474082,0.8758305505525917
9442,0.0017809439002671415,0.12417749282942467,0.8758225071705753
9443,0.0,0.06458256329718853,0.9354174367028114
9444,0.0,0.036919085353944184,0.9630809146460558
9445,0.0,0.04703855530320017,0.9529614446967998
9446,0.0008695652173913044,0.0470404984423676,0.9529595015576324
9447,0.0010090817356205853,0.05654864829613529,0.9434513517038647
9448,0.0,0.0678294625185294,0.9321705374814706
9449,0.0,0.036906031506035115,0.9630939684939648
9451,0.0,0.04667698135633006,0.95332301864367
9452,0.0,0.04705874548706245,0.9529412545129374
9453,0.0,0.04701032564443562,0.9529896743555645
9501,0.006666666666666667,0.04385964912280702,0.956140350877193
9502,0.0,0.048237885462555065,0.951762114537445
9503,0.0028653295128939827,0.15387975243190116,0.8461202475680988
9504,0.002857142857142857,0.153822249844624,0.8461777501553761
9505,0.001218026796589525,0.17381810140128104,0.8261818985987189
9506,0.00267379679144385,0.173829152780214,0.826170847219786
9507,0.0013812154696132596,0.10223048959942121,0.8977695104005788
9508,0.0,0.17382915278021402,0.8261708472197861
9509,0.0,0.07129455909943713,0.9287054409005628
9511,0.0030165912518853697,0.15090534258698093,0.849094657413019
9512,0.0012987012987012987,0.17382067315374575,0.8261793268462544
9513,0.00228310502283105,0.173829152780214,0.8261708472197861
9514,0.002150537634408602,0.0808593902702618,0.9191406097297381
9515,0.0013351134846461949,0.07928723230341671,0.9207127676965833
9516,0.0,0.07928723230341671,0.9207127676965833
9517,0.0,0.0792872323034167,0.9207127676965833
9518,0.0,0.07928723230341671,0.9207127676965833
9519,0.0,0.0907495900095767,0.9092504099904233
9521,0.0,0.11695663938157307,0.8830433606184269
9522,0.002150537634408602,0.11695650002775407,0.883043499972246
9701,0.0,0.07928883719589133,0.9207111628041087
9702,0.0,0.07928723230341672,0.9207127676965833
9703,0.0,0.059954334048691174,0.9400456659513088
9704,0.0,0.059676591375770006,0.9403234086242299
9705,0.0,0.05967659137577002,0.94032340862423
9706,0.0,0.11695664181165424,0.8830433581883458
9707,0.0,0.05967659137577002,0.94032340862423
9708,0.0,0.05967659137577003,0.94032340862423
9709,0.0,0.05967645089145111,0.9403235491085489
9711,0.0030627871362940277,0.05967659137577003,0.94032340862423
9712,0.0,0.04336859923732546,0.9566314007626745
9713,0.000998003992015968,0.036965914546327416,0.9630340854536726
9714,0.0010162601626016261,0.036965914546327416,0.9630340854536725
9715,0.0,0.03696591454632741,0.9630340854536725
9716,0.0,0.046230734560813426,0.9537692654391866
9717,0.0009891196834817012,0.043792837379007056,0.9562071626209929
9718,0.0,0.04897775780723432,0.9510222421927657
9719,0.0010449320794148381,0.03803465923277679,0.9619653407672232
9721,0.002861230329041488,0.033235391369538014,0.966764608630462
9722,0.004672897196261682,0.04904200131233344,0.9509579986876665
9723,0.0018181818181818182,0.037060560282097386,0.9629394397179026
9724,0.0018315018315018315,0.036172744571446744,0.9638272554285533
9725,0.002912621359223301,0.12931517494056963,0.8706848250594303
9726,0.0019646365422396855,0.20212108431795803,0.797878915682042
9727,0.004273504273504274,0.05230458259389168,0.9476954174061084
9728,0.0029411764705882353,0.052203940686573226,0.9477960593134268
9729,0.0011737089201877935,0.05027398412866106,0.9497260158713389
9731,0.0,0.045604729479853355,0.9543952705201466
9732,0.0,0.03315789473684211,0.966842105263158
9733,0.0,0.03316671196968545,0.9668332880303145
9734,0.0015267175572519084,0.05407299547140882,0.9459270045285911
9735,0.0,0.038997537133231286,0.9610024628667687
9736,0.0,0.05054466247992641,0.9494553375200736
9737,0.0,0.03464114832535885,0.9653588516746411
9738,0.004624277456647399,0.03950276088841705,0.9604972391115829
9739,0.0,0.22035749462280213,0.7796425053771978
9741,0.0,0.220154764244637,0.779845235755363
9742,0.0,0.05731327186603583,0.942686728133964
9743,0.0036068530207394047,0.21994580328070862,0.7800541967192914
9744,0.0,0.2203579418344519,0.7796420581655481
9745,0.002105263157894737,0.20715965770391134,0.7928403422960887
9746,0.0,0.052203940686573226,0.9477960593134268
9747,0.0019138755980861245,0.07760069274268708,0.9223993072573129
9748,0.0020242914979757085,0.05655849992714628,0.9434415000728537
9749,0.00101010101010101,0.10188262033854005,0.89811737966146
9751,0.0008896797153024911,0.058581728431015695,0.9414182715689843
9752,0.001364256480218281,0.04678356833153567,0.9532164316684644
9753,0.00125,0.041546279691190555,0.9584537203088094
9754,0.0,0.03088082901554404,0.969119170984456
9755,0.0,0.03412658090076251,0.9658734190992374
9756,0.0009727626459143969,0.10800109229929,0.8919989077007101
9801,0.0,0.06515484853613132,0.9348451514638686
9900,0.0,0.469061876247505,0.530938123752495
9901,0.0,0.06515484853613132,0.9348451514638687
9902,0.0,0.06515484853613134,0.9348451514638687
