precinct_id,rate_overvote,Male,Female
9416,0.0,0.5354079882381769,0.464592011761823
9417,0.0,0.5016101824873486,0.4983898175126515
9418,0.001142857142857143,0.5015979646297373,0.4984020353702626
9419,0.002068252326783868,0.4878805961367397,0.5121194038632603
9421,0.0010204081632653062,0.4916079390442999,0.5083920609557
9422,0.0,0.4923600409243756,0.5076399590756244
9423,0.0,0.5277366037481745,0.47226339625182545
9424,0.0009363295880149813,0.5254193230133414,0.4745806769866586
9425,0.0019120458891013384,0.4973330818594737,0.5026669181405262
9426,0.0010964912280701754,0.4907394316414534,0.5092605683585466
9427,0.0009242144177449168,0.48535329306688185,0.5146467069331182
9428,0.0009727626459143969,0.47433004343954693,0.5256699565604531
9429,0.0010235414534288639,0.49073943164145345,0.5092605683585466
9431,0.0,0.4907394316414534,0.5092605683585465
9432,0.0019249278152069298,0.4798261434473299,0.5201738565526701
9433,0.0,0.47427970068394076,0.5257202993160591
9434,0.0,0.49198582756875314,0.5080141724312468
9435,0.0,0.4937850907870957,0.5062149092129044
9436,0.0008605851979345956,0.4946865767362932,0.5053134232637068
9437,0.002026342451874367,0.490741006080941,0.5092589939190589
9438,0.0018214936247723133,0.4842392427041073,0.5157607572958927
9439,0.0009940357852882703,0.474263635709296,0.525736364290704
9441,0.0,0.491987493488532,0.508012506511468
9442,0.0017809439002671415,0.4919858275687532,0.5080141724312468
9443,0.0,0.4938327006958157,0.5061672993041844
9444,0.0,0.4947636839099031,0.5052363160900969
9445,0.0,0.5433576562570909,0.45664234374290913
9446,0.0008695652173913044,0.5433669511249031,0.456633048875097
9447,0.0010090817356205853,0.5238983575648938,0.4761016424351062
9448,0.0,0.5005858574222086,0.4994141425777915
9449,0.0,0.49470115508932994,0.5052988449106701
9451,0.0,0.5416257949586789,0.4583742050413212
9452,0.0,0.542826551406873,0.4571734485931269
9453,0.0,0.5430899758529089,0.4569100241470911
9501,0.006666666666666667,0.5740231150247661,0.4259768849752339
9502,0.0,0.47158590308370046,0.5284140969162996
9503,0.0028653295128939827,0.45749597978511336,0.5425040202148866
9504,0.002857142857142857,0.45728334357713585,0.5427166564228642
9505,0.001218026796589525,0.5291652301827939,0.47083476981720607
9506,0.00267379679144385,0.5292054025609542,0.4707945974390458
9507,0.0013812154696132596,0.48254535220578215,0.5174546477942179
9508,0.0,0.5292054025609543,0.47079459743904584
9509,0.0,0.46736366205142693,0.5326363379485731
9511,0.0030165912518853697,0.5120992766779255,0.48790072332207446
9512,0.0012987012987012987,0.529203599778806,0.4707964002211939
9513,0.00228310502283105,0.5292054025609543,0.4707945974390457
9514,0.002150537634408602,0.5059061005215449,0.49409389947845495
9515,0.0013351134846461949,0.5177374529998365,0.4822625470001634
9516,0.0,0.5177374529998365,0.48226254700016347
9517,0.0,0.5177374529998365,0.48226254700016347
9518,0.0,0.5177374529998365,0.48226254700016347
9519,0.0,0.48672966036299187,0.5132703396370081
9521,0.0,0.42126737419441523,0.5787326258055848
9522,0.002150537634408602,0.42126748976833567,0.5787325102316644
9701,0.0,0.5177299772119129,0.482270022788087
9702,0.0,0.5177374529998364,0.48226254700016347
9703,0.0,0.500676268758578,0.49932373124142204
9704,0.0,0.5007651109410864,0.4992348890589135
9705,0.0,0.5007651109410864,0.4992348890589135
9706,0.0,0.4212673721790131,0.5787326278209869
9707,0.0,0.5007651109410864,0.4992348890589135
9708,0.0,0.5007651109410864,0.49923488905891356
9709,0.0,0.5007649778813226,0.49923502211867754
9711,0.0030627871362940277,0.5007651109410864,0.49923488905891356
9712,0.0,0.48524794825547374,0.5147520517445263
9713,0.000998003992015968,0.4791166586653865,0.5208833413346136
9714,0.0010162601626016261,0.4791166586653865,0.5208833413346136
9715,0.0,0.47911665866538644,0.5208833413346136
9716,0.0,0.4845631671029103,0.5154368328970896
9717,0.0009891196834817012,0.48313565150448073,0.5168643484955192
9718,0.0,0.48616688978134764,0.5138331102186524
9719,0.0010449320794148381,0.49244558512790026,0.5075544148720997
9721,0.002861230329041488,0.49528839932812996,0.50471160067187
9722,0.004672897196261682,0.48568800677773133,0.5143119932222687
9723,0.0018181818181818182,0.49091535682088194,0.5090846431791182
9724,0.0018315018315018315,0.4876475916775778,0.5123524083224222
9725,0.002912621359223301,0.4705570084646779,0.529442991535322
9726,0.0019646365422396855,0.46024565363833897,0.5397543463616611
9727,0.004273504273504274,0.46202195121095246,0.5379780487890476
9728,0.0029411764705882353,0.4620214705286611,0.5379785294713388
9729,0.0011737089201877935,0.47648945343842003,0.52351054656158
9731,0.0,0.48809577859758374,0.5119042214024163
9732,0.0,0.49526315789473685,0.5047368421052632
9733,0.0,0.49507821663433055,0.5049217833656695
9734,0.0015267175572519084,0.4772327792868308,0.5227672207131693
9735,0.0,0.5183403848669527,0.48165961513304734
9736,0.0,0.516476920896769,0.4835230791032309
9737,0.0,0.5276555023923445,0.4723444976076555
9738,0.004624277456647399,0.5114062811812049,0.4885937188187951
9739,0.0,0.45806596898154656,0.5419340310184535
9741,0.0,0.4580700230336803,0.5419299769663196
9742,0.0,0.46751866091150424,0.5324813390884958
9743,0.0036068530207394047,0.45815351476153815,0.5418464852384619
9744,0.0,0.45806587393454695,0.541934126065453
9745,0.002105263157894737,0.46152815473064274,0.5384718452693571
9746,0.0,0.4620214705286611,0.537978529471339
9747,0.0019138755980861245,0.46987739706689746,0.5301226029331025
9748,0.0020242914979757085,0.49339207224698045,0.5066079277530195
9749,0.00101010101010101,0.4774838705082291,0.5225161294917708
9751,0.0008896797153024911,0.5108023869825216,0.4891976130174784
9752,0.001364256480218281,0.5041484435843042,0.4958515564156957
9753,0.00125,0.4919367001110197,0.5080632998889804
9754,0.0,0.4945077720207254,0.5054922279792746
9755,0.0,0.49643065500096045,0.5035693449990396
9756,0.0009727626459143969,0.5244401966138722,0.47555980338612786
9801,0.0,0.5147878992732805,0.48521210072671966
9900,0.0,0.5563872255489023,0.4436127744510978
9901,0.0,0.5147878992732805,0.48521210072671966
9902,0.0,0.5147878992732804,0.4852121007267196
