precinct_id,rate_overvote,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree
9239,0.0,0.008554086251585264,0.0021859278361963477,0.02885664299836557,0.09045006294015706,0.031180055328242754,0.4734604458766864,0.36531277876876656
9241,0.0,0.0071055881045005145,0.0027635920572916836,0.03328069129988553,0.09524635114577645,0.028075775927547047,0.4725169039222185,0.3610110975427802
9242,0.002079002079002079,0.007290989963048735,0.0029029081339272144,0.033616400286455635,0.09524564626810099,0.028048973603267895,0.4722609721217557,0.3606341096234438
9243,0.0016863406408094434,0.0012795905310300705,0.0,0.014075495841330775,0.054382597568777995,0.05886116442738325,0.4296225207933462,0.44177863083813185
9244,0.0010976948408342481,0.001279840818132599,1.4689171129178e-07,0.014075621269956592,0.05438268957789483,0.05886109277446901,0.42962309653011954,0.4417775121377162
9245,0.0,0.0,0.00822447992259313,0.06337687469762941,0.045960328979196906,0.03725205611998064,0.5026608611514272,0.3425253991291727
9246,0.0,0.0014010032719388096,0.007459340059301104,0.05847766464028126,0.048204601078850356,0.03790860532551411,0.5002713974377091,0.34627738818640524
9247,0.0,0.005761164424059205,0.0036925468643659674,0.038560265694157735,0.08639725263009951,0.029733305243601252,0.4780239915017385,0.35783147364197787
9248,0.0,0.007413588889430366,0.0028393009596901536,0.03331336678787267,0.09528284415626309,0.02816155795827775,0.4724423005823128,0.3605470406661531
9249,0.001088139281828074,0.0064489373154636405,0.006245254864458081,0.024357107076221983,0.11222906552802682,0.04081630584747396,0.5210066482030813,0.28889668116527434
9251,0.0010121457489878543,4.689705683956643e-05,0.005086786657381498,0.017711513975014016,0.11813943550818799,0.045799130481754644,0.5344264330279892,0.2787898032928331
9252,0.002036659877800407,8.830624403232009e-06,0.005078523862319797,0.017821690652523595,0.11827441078448336,0.04578531700069479,0.5343226011116219,0.27870862596395335
9253,0.0013123359580052493,0.007803933674609067,0.006442239117689648,0.025775412971098755,0.11063010460033812,0.03963329148428971,0.51817337001347,0.29154164813850475
9254,0.0,0.04347749857280235,0.024765650577155553,0.035222512865043125,0.0698951517996327,0.04678062549723993,0.5266905965121582,0.2531679641759682
9255,0.0,1.3373039926277532e-06,0.005066589169463702,0.017625789335678307,0.11806262576710602,0.04581497707540066,0.5345750137562473,0.2788536675921114
9256,0.0,0.043478260869565216,0.02476609796367639,0.035222894881673086,0.06989543203082003,0.04678040726472207,0.5266923500275178,0.25316455696202533
9257,0.0,0.0355657080170181,0.04324361975450446,0.1196688329328115,0.1346021571469066,0.04382849380790928,0.38083061504457766,0.2422605732962724
9258,0.0,0.005227465385702176,0.012432890647075447,0.13633794857304324,0.24399547894885565,0.028256569652444195,0.38132240745973445,0.19242723933314496
9401,0.0009208103130755065,0.08037245454490392,0.021195784506506676,0.17544718736021708,0.1886792378035854,0.054030883075595386,0.3331291426740391,0.14714531003515238
9402,0.0,0.07152014978219048,0.02840800264505045,0.12791361403419785,0.18603549456964663,0.07338485275891435,0.3555592852432423,0.1571786009667579
9403,0.0,0.06270876075833398,0.03561342936990473,0.08066961432577412,0.1833866592273321,0.09260098393502328,0.3778691854315477,0.16715136695208402
9404,0.0009900990099009901,0.04487875497647485,0.09066232356134638,0.09156713716974303,0.15164676076728195,0.057727108215707576,0.39775606225117627,0.16576185305827001
9405,0.0,0.04488091066643565,0.09066054045356452,0.09156689624918642,0.15164640651008818,0.05772866334582023,0.3977550489102847,0.1657615338646204
9406,0.0010526315789473684,0.09099749930536259,0.05251458738538483,0.08641289247013059,0.1440677966101695,0.09099749930536259,0.3760766879688803,0.15893303695470964
9407,0.0,0.0909974993053626,0.05251458738538483,0.08641289247013059,0.14406779661016947,0.0909974993053626,0.3760766879688803,0.15893303695470964
9408,0.0,0.09074906347043603,0.052220339000433706,0.08634855943645361,0.1438860523961828,0.0904974918659672,0.3766017296911456,0.15969676413938108
9409,0.0,0.06036305975283772,0.01623103608177661,0.07848003354102218,0.12165705164239139,0.029341950771076583,0.4408191954579664,0.25310767275292906
9411,0.0,0.0803724577309483,0.02119578534672874,0.17544719431511882,0.18867924528301883,0.05403087478559176,0.3331291350159275,0.147145307522666
9412,0.0,0.08037245773094831,0.021195785346728745,0.17544719431511885,0.18867924528301888,0.054030874785591765,0.3331291350159275,0.14714530752266602
9413,0.0,0.06270742703828527,0.0356175471371529,0.08067042948225116,0.18338428501952544,0.09259837529945734,0.37787067300965876,0.16715126301366914
9414,0.0020855057351407717,0.044878754976474845,0.09066232356134636,0.09156713716974303,0.15164676076728192,0.05772710821570756,0.39775606225117627,0.16576185305827001
9415,0.0011862396204033216,0.09099749930536259,0.05251458738538482,0.08641289247013058,0.1440677966101695,0.09099749930536259,0.3760766879688802,0.15893303695470962
9416,0.0,0.0803724577309483,0.021195785346728745,0.17544719431511885,0.18867924528301888,0.05403087478559177,0.3331291350159275,0.14714530752266602
9417,0.0,0.06272044165005368,0.03557736543474927,0.08066247508050912,0.1834074528446557,0.09262383070081276,0.3778561570311302,0.16715227725808923
9418,0.001142857142857143,0.06270934438673283,0.0356108110745674,0.08070098898212577,0.1833766899157091,0.09259358439108771,0.37786721854869737,0.1671413627010798
9419,0.002068252326783868,0.044885443132119035,0.09064166321755872,0.0915634821012883,0.15165851651707773,0.057740073182282935,0.3977485846062759,0.16576223724339742
9421,0.0010204081632653062,0.08327194278933578,0.058904884781258854,0.08727630298365893,0.1453373826923742,0.08542422773403653,0.37970829662794486,0.16007696239139077
9422,0.0,0.09099054563562266,0.05251063135974246,0.08641308961895161,0.14406610801330785,0.09099052967228108,0.37607987755009376,0.15894921815000054
9423,0.0,0.07049517742214145,0.032772250087105,0.17986243344099484,0.1785356538095913,0.05271215574348214,0.33469533550919983,0.15092699398748546
9424,0.0009363295880149813,0.07515554866663283,0.025446143786044796,0.14743434531999314,0.18712121011973498,0.06543670744573513,0.34634784077178143,0.15305820389007774
9425,0.0019120458891013384,0.06739778066634668,0.04488750760935114,0.10213004200710783,0.17038337290467492,0.0909444232420006,0.34891305111896226,0.17534382245155666
9426,0.0010964912280701754,0.06404637353315425,0.028842075498374097,0.18252509543333803,0.1501484518591828,0.06758094160893538,0.37211932701823836,0.13473773504877706
9427,0.0009242144177449168,0.05795719747877222,0.057730742338896975,0.13400250804487598,0.15091988777315635,0.06715579555619129,0.38214023551204224,0.1500936332960649
9428,0.0009727626459143969,0.06892400888984837,0.048245256496930095,0.13044187591604756,0.1508160761750606,0.08041060489843697,0.372769255353849,0.14839292226982728
9429,0.0010235414534288639,0.06404637353315425,0.028842075498374097,0.18252509543333803,0.1501484518591828,0.06758094160893538,0.3721193270182384,0.134737735048777
9431,0.0,0.06404637353315426,0.0288420754983741,0.18252509543333803,0.1501484518591828,0.0675809416089354,0.37211932701823836,0.13473773504877704
9432,0.0019249278152069298,0.06735734094246629,0.04173615409940639,0.1482170780660199,0.15064260439787497,0.07617738347410868,0.3724735060209864,0.14339593299913733
9433,0.0,0.06898775628852646,0.04829730779123157,0.13052272523755096,0.15085461564560948,0.08049647013463372,0.3727144346035224,0.14812669029892528
9434,0.0,0.0244643158427535,0.08672178167707104,0.20043867049097353,0.1312637084528429,0.046566559811034254,0.34199426353973345,0.16855070018559137
9435,0.0,0.05682273563046248,0.0615947158960287,0.1410846928402729,0.15280758931763164,0.07703475874938447,0.3335149506227171,0.17714055694350272
9436,0.0008605851979345956,0.07308068897348738,0.04895016259432013,0.11130331179244207,0.1636264878102846,0.09233109962122389,0.3292843119990166,0.18142393720922526
9437,0.002026342451874367,0.06404997714605189,0.028850096223628226,0.18249668644764155,0.15015382798585328,0.0675908139660853,0.3721022409630066,0.13475635726773308
9438,0.0018214936247723133,0.06601845686341144,0.03652206576242965,0.16209050312838982,0.15044277972886175,0.07270116709172134,0.3723302836423604,0.13989474378282568
9439,0.0009940357852882703,0.06861021892768976,0.04829631939920989,0.1300445324608994,0.1504950465763466,0.08038683133018827,0.37266563495410276,0.14950141635156336
9441,0.0,0.024462124232377914,0.08671511877101049,0.20043272212746746,0.1312641150530139,0.04657321094800179,0.34199656858923755,0.16855614027889088
9442,0.0017809439002671415,0.024464315842753503,0.08672178167707102,0.2004386704909735,0.13126370845284294,0.04656655981103425,0.3419942635397334,0.16855070018559137
9443,0.0,0.057663278568516725,0.06093793380913342,0.139538049464711,0.15336812383458284,0.07783045296139675,0.33329553621547275,0.17736662514618645
9444,0.0,0.07303099627790567,0.048938738030746456,0.111253250954401,0.1635605140491377,0.09235699624788374,0.3294452398856982,0.18141426455422718
9445,0.0,0.03615910856987783,0.03181087894376018,0.1126451953523764,0.11389623349449227,0.09743890382506733,0.45536769060975324,0.15268198920467266
9446,0.0008695652173913044,0.03615205585725369,0.03180760279286268,0.11264546159813808,0.1138867339022498,0.09743987587276959,0.4553917765709853,0.15267649340574088
9447,0.0010090817356205853,0.04541716455211686,0.03646652110292577,0.11770383370351317,0.12430770476536926,0.09269511533485206,0.4320951817723004,0.15131447876892243
9448,0.0,0.05625474914380001,0.04200284046830066,0.12346427356394944,0.13652070189939988,0.08684483611092247,0.40428476450128253,0.15062783431234492
9449,0.0,0.07307331935481862,0.04895567933317517,0.11124947034828878,0.16361885178295169,0.0923522895120344,0.3292925250932362,0.1814578645754953
9451,0.0,0.037458970193056294,0.03240331637178781,0.1125841352782821,0.1156437231806962,0.09726223953251219,0.45092040814886886,0.1537272072947964
9452,0.0,0.0360908565684781,0.0318000951925728,0.11264361307028627,0.11361810440885414,0.09684181529887781,0.45551178697614186,0.153493728484789
9453,0.0,0.03619133099587985,0.031765906850249326,0.11257577080884175,0.11388490498761249,0.09733150722222748,0.45519505536620586,0.15305552376898318
9501,0.006666666666666667,0.043478260869565216,0.024766097963676386,0.035222894881673086,0.06989543203082003,0.04678040726472206,0.5266923500275179,0.2531645569620253
9502,0.0,0.0,0.005066079295154185,0.01762114537444934,0.11806167400881057,0.04581497797356828,0.5345814977973568,0.27885462555066076
9503,0.0028653295128939827,0.03748381449972963,0.019467557155597854,0.14769044514087218,0.14469835965677133,0.045781054524511436,0.35292469593423303,0.25195407308828444
