ID,Tract_ID,Prec_ID,%Prec,%Tract,Precinct_FID,SupDist,area_precinct,area_tract,overlap_area
986,452,9112,0.01377861,0.003542573,40,1,152265,592225,2098
1221,476,9112,0.000466292,0.000133666,40,1,152265,531175,71
128,402,9113,0.952305065,0.219251206,38,1,122361,531468,116525
206,401,9113,0.047694935,0.013924181,38,1,122361,419127,5836
192,452,9114,0.050342445,0.014025075,39,1,164990,592225,8306
239,402,9114,0.949657555,0.294813611,39,1,164990,531468,156684
162,451,9115,0.023383324,0.007332343,37,1,120556,384461,2819
592,401,9115,0.810519593,0.233134587,37,1,120556,419127,97713
958,402,9115,0.166063904,0.037669248,37,1,120556,531468,20020
1307,452,9115,2.48847E-05,5.07E-06,37,1,120556,592225,3
284,154,9116,0.001065796,0.000177903,36,1,120098,719494,128
357,451,9116,0.033547603,0.010479607,36,1,120098,384461,4029
461,156,9116,6.66123E-05,2.72E-05,36,1,120098,293933,8
801,401,9116,0.965328315,0.276608283,36,1,120098,419127,115934
1294,479.02,9117,0.885445111,0.383992236,46,1,172485,397733,152726
1299,479.01,9117,0.114554889,0.017272155,46,1,172485,5262681,19759
853,479.02,9118,0.713503981,0.247184033,43,1,137789,397733,98313
1314,478.02,9118,0.286496019,0.11629469,43,1,137789,339447,39476
1061,479.01,9119,1,0.137113411,49,1,156855,5262681,156855
93,478.02,9121,0.375723576,0.173431571,44,1,156687,339447,58871
119,478.01,9121,0.375142801,0.123329864,44,1,156687,476607,58780
828,479.01,9121,0.249140005,0.034123848,44,1,156687,5262681,39037
382,478.02,9122,0.091717484,0.058309373,23,1,215804,339447,19793
1409,478.01,9122,0.90828715,0.411264603,23,1,215804,476607,196012
71,478.01,9123,0.16763168,0.041367329,21,1,117615,476607,19716
939,477.01,9123,0.83236832,0.268415728,21,1,117615,364729,97899
938,477.01,9124,1,0.322170708,18,1,117505,364729,117505
257,476,9125,0.334253791,0.073834424,17,1,117333,531175,39219
718,477.01,9125,0.66574621,0.214169973,17,1,117333,364729,78114
780,476,9126,1,0.296932273,15,1,157723,531175,157723
504,476,9127,0.997345436,0.328902904,13,1,175170,531175,174705
926,452,9127,0.002654564,0.000785175,13,1,175170,592225,465
489,452,9128,0.99872681,0.241067162,12,1,142948,592225,142766
684,476,9128,0.00127319,0.000342637,12,1,142948,531175,182
6,452,9129,1,0.165215923,10,1,97845,592225,97845
31,452,9131,1,0.164727933,8,1,97556,592225,97556
9,452,9132,0.001202856,0.000238085,5,1,117221,592225,141
608,451,9132,0.998797144,0.304530238,5,1,117221,384461,117080
495,154,9133,4.43302E-05,1.11E-05,4,1,180464,719494,8
879,451,9133,0.447756893,0.210174764,4,1,180464,384461,80804
1391,156,9133,0.552198777,0.339030796,4,1,180464,293933,99652
253,154,9134,0.001631124,0.000300211,1,1,132424,719494,216
445,157,9134,0.539214946,0.085343873,1,1,132424,836674,71405
642,156,9134,0.459161481,0.206864173,1,1,132424,293933,60804
636,479.01,9135,0.999990795,0.474788895,42,1,543154,5262681,543149
1190,9803,9135,7.36439E-06,8.96E-07,42,1,543154,4751415,4
1005,479.01,9136,1,0.136954317,48,1,156673,5262681,156673
1067,479.01,9137,1,0.154362839,47,1,176588,5262681,176588
647,478.02,9138,0.749902742,0.346397681,45,1,156799,339447,117584
739,478.01,9138,0.250097258,0.082279357,45,1,156799,476607,39215
767,478.01,9139,1,0.329639872,22,1,157109,476607,157109
199,477.02,9141,0.750279362,0.333058381,20,1,156607,352787,117499
931,477.01,9141,0.249720638,0.107224816,20,1,156607,364729,39108
1054,477.01,9142,0.142786374,0.053738529,19,1,137268,364729,19600
1088,477.02,9142,0.857213626,0.333537422,19,1,137268,352787,117668
188,476,9143,0.14297997,0.036942627,16,1,137243,531175,19623
388,477.02,9143,0.857027317,0.333404197,16,1,137243,352787,117621
1151,476,9144,0.999701149,0.245608321,14,1,130500,531175,130461
1354,452,9144,0.000298851,6.59E-05,14,1,130500,592225,39
594,476,9145,0.000435354,0.000103544,11,1,126334,531175,55
1195,452,9145,0.999572562,0.213229769,11,1,126334,592225,126280
1332,452,9146,1,0.164147072,9,1,97212,592225,97212
94,452,9147,0.172396123,0.032948626,7,1,113187,592225,19513
393,451,9147,0.827603877,0.243650201,7,1,113187,384461,93674
13,451,9148,0.708580698,0.223832846,6,1,121447,384461,86055
1322,156,9148,0.291411068,0.1204054,6,1,121447,293933,35391
295,156,9149,0.716946489,0.332110828,41,1,136158,293933,97618
838,157,9149,0.283053511,0.046063341,41,1,136158,836674,38540
368,154,9151,8.31923E-05,2.78E-05,0,1,240407,719494,20
404,157,9151,0.999916808,0.287312621,0,1,240407,836674,240387
38,157,9152,0.999992446,0.158225306,2,1,132384,836674,132383
1260,156,9152,7.55378E-06,3.40E-06,2,1,132384,293933,1
478,601,9201,0.999998837,0.421339504,107,2,2579877,26472326,2579874
1293,428,9201,1.16285E-06,5.36E-06,107,2,2579877,878353,3
303,128,9202,0,0,108,2,3466322,497836,0
688,127,9202,2.33677E-05,0.000175911,108,2,3466322,657282,81
807,133,9202,0.001164635,0.006944707,108,2,3466322,581306,4037
1389,601,9202,0.998811997,0.565439752,108,2,3466322,26472326,3462204
364,126.02,9203,0.087645875,0.041520381,77,2,298200,1172976,26136
668,127,9203,0.825938967,0.534887862,77,2,298200,657282,246295
1055,601,9203,0.086415158,0.004208538,77,2,298200,26472326,25769
332,126.02,9204,0.999909813,0.352263954,72,2,221761,1172976,221741
530,127,9204,0,0,72,2,221761,657282,0
949,126.01,9204,9.01872E-05,0.000117331,72,2,221761,170458,20
209,129.02,9205,0.042976029,0.042614691,60,2,349916,352882,15038
669,129.01,9205,0.131162908,0.253742896,60,2,349916,180876,45896
831,126.02,9205,0.81080888,0.450717583,60,2,349916,1172976,283715
1373,102,9205,0.015052184,0.010110686,60,2,349916,811304,5267
163,127,9206,1,0.26747325,76,2,123161,657282,123161
262,126.01,9207,0.738818328,0.507790775,74,2,117156,170458,86557
454,127,9207,0.132216873,0.0336402,74,2,117156,657282,15490
693,128,9207,0.128964799,0.030349352,74,2,117156,497836,15109
712,129.02,9208,0.22202171,0.092390396,73,2,146846,352882,32603
756,126.01,9208,0.571217466,0.492091894,73,2,146846,170458,83881
993,126.02,9208,0.001007859,0.000235117,73,2,146846,1172976,148
1269,128,9208,0.205752966,0.060690669,73,2,146846,497836,30214
169,129.02,9209,0.003478314,0.000966326,71,2,98036,352882,341
1226,126.02,9209,0.996511486,0.15519942,71,2,98036,1172976,97694
834,127,9211,0.621605644,0.139297356,75,2,103186,657282,64141
1189,128,9211,0.378394356,0.078429443,75,2,103186,497836,39045
614,128,9212,1.47064E-05,4.02E-06,70,2,135995,497836,2
1163,129.02,9212,0.999985294,0.385377023,70,2,135995,352882,135993
477,126.02,9213,1.1207E-05,1.59E-06,59,2,89230,1172976,1
1042,102,9213,0.003126751,0.000535576,59,2,89230,811304,279
1096,129.01,9213,0.996862042,0.49177337,59,2,89230,180876,88950
106,127,9214,0.128999463,0.024525421,87,2,87543,657282,11293
1432,128,9214,0.871000537,0.153162889,87,2,87543,497836,76250
120,128,9215,1,0.21941764,86,2,109234,497836,109234
566,128,9216,1,0.232990382,84,2,115991,497836,115991
1245,129.02,9216,0,0,84,2,115991,352882,0
60,130,9217,0.398391055,0.126031239,83,2,115728,365822,46105
97,129.02,9217,0.535013134,0.175457588,83,2,115728,352882,61916
450,128,9217,0.066604452,0.01548301,83,2,115728,497836,7708
458,129.02,9218,0.71537102,0.219075444,69,2,108067,352882,77308
935,130,9218,0.28462898,0.084081876,69,2,108067,365822,30759
35,109,9219,0,0,58,2,75766,250647,0
748,129.02,9219,0.391785234,0.084118532,58,2,75766,352882,29684
903,102,9219,0.002283346,0.000332096,58,2,75766,811304,173
1215,129.01,9219,0.605918222,0.253809239,58,2,75766,180876,45908
1331,130,9219,2.63971E-05,5.47E-06,58,2,75766,365822,2
374,132,9221,0.691603161,0.252498738,88,2,199587,546675,138035
959,601,9221,0.016939981,0.000552178,88,2,199587,26472326,3381
1105,128,9221,0.291456858,0.116847717,88,2,199587,497836,58171
104,132,9222,0.549329536,0.171456219,85,2,170628,546675,93731
952,130,9222,0.180427597,0.084155682,85,2,170628,365822,30786
1015,128,9222,0.270248728,0.09262488,85,2,170628,497836,46112
790,130,9223,0.563806042,0.167789253,82,2,108869,365822,61381
1358,132,9223,0.436193958,0.08686681,82,2,108869,546675,47488
646,130,9224,0.660194696,0.167958734,68,2,93068,365822,61443
803,132,9224,0.170101431,0.028958652,68,2,93068,546675,15831
953,131.02,9224,0.169714617,0.06639735,68,2,93068,237887,15795
523,130,9225,0.965589396,0.286344178,57,2,108484,365822,104751
609,102,9225,0,0,57,2,108484,811304,0
1045,109,9225,0.034410604,0.014893396,57,2,108484,250647,3733
1360,131.01,9225,9.21795E-06,5.78E-06,57,2,108484,173032,1
168,131.02,9226,0.200581949,0.066359517,56,2,78701,237887,15786
446,110,9226,7.62379E-05,2.51E-05,56,2,78701,239177,6
852,130,9226,0.388737119,0.083630837,56,2,78701,365822,30594
1024,131.01,9226,0.387453781,0.1762265,56,2,78701,173032,30493
1304,109,9226,0.023150913,0.007269158,56,2,78701,250647,1822
1158,427,9227,0.107706644,0.047430849,106,2,180286,409396,19418
1243,428,9227,0.892293356,0.287177107,106,2,180286,878353,160868
702,601,9228,3.4991E-06,1.63E-07,105,2,285788,26472326,1
991,428,9228,0.999996501,0.510179053,105,2,285788,878353,285787
134,402,9229,0.000245101,7.34E-05,104,2,159118,531468,39
714,601,9229,0.287069973,0.007460033,104,2,159118,26472326,45678
1084,428,9229,0.71269121,0.202442116,104,2,159118,878353,113402
710,426.02,9231,0,0,103,2,165217,332057,0
877,428,9231,0.000169474,5.00E-05,103,2,165217,878353,28
1048,402,9231,0.578445317,0.179820798,103,2,165217,531468,95569
1136,401,9231,0.421385209,0.16610717,103,2,165217,419127,69620
401,133,9232,0.234671234,0.06858522,102,2,169893,581306,39869
796,401,9232,0.765328766,0.310225779,102,2,169893,419127,130024
575,133,9233,1,0.359536974,101,2,209001,581306,209001
111,133,9234,1,0.217026833,100,2,126159,581306,126159
274,601,9235,0.03893659,0.000999832,96,2,157230,26472326,6122
637,133,9235,0.96106341,0.259945708,96,2,157230,581306,151108
1223,132,9236,0.502356246,0.080144363,92,2,87215,546675,43813
1349,134,9236,0.497643754,0.122543594,92,2,87215,354176,43402
451,134,9237,0.596066096,0.249328018,91,2,148148,354176,88306
484,132,9237,0.403933904,0.109465204,91,2,148148,546675,59842
396,132,9238,1,0.189951635,81,2,103842,546675,103842
469,132,9239,0.335095305,0.054154563,67,2,88348,546675,29605
603,131.02,9239,0.664904695,0.246937609,67,2,88348,237887,58743
613,131.02,9241,0.33959392,0.124727811,55,2,87372,237887,29671
634,110,9241,0.001041524,0.000380473,55,2,87372,239177,91
1263,131.01,9241,0.659364556,0.332942271,55,2,87372,173032,57610
250,110,9242,0.003352669,0.000790213,54,2,56373,239177,189
1396,131.01,9242,0.996647331,0.324701069,54,2,56373,173032,56184
511,134,9243,1,0.208819909,93,2,73959,354176,73959
440,153,9244,6.73369E-06,4.28E-06,90,2,148507,233720,1
699,134,9244,1,0.419302833,90,2,148507,354176,148507
473,135,9245,1,0.441741608,79,2,103891,235185,103891
151,132,9246,0.124899789,0.026503816,80,2,116005,546675,14489
1139,135,9246,0.875100211,0.431643175,80,2,116005,235185,101516
371,131.02,9247,0.748192496,0.37193866,66,2,118257,237887,88479
752,135,9247,0.251807504,0.126615218,66,2,118257,235185,29778
80,110,9248,0,0,53,2,57831,239177,0
550,111,9248,0.003320019,0.000777007,53,2,57831,247101,192
1057,131.02,9248,0.508533486,0.123626443,53,2,57831,237887,29409
1248,131.01,9248,0.488129204,0.163142291,53,2,57831,173032,28229
20,133,9249,0.154393249,0.039024197,99,2,146930,581306,22685
251,154,9249,0.843177023,0.172187676,99,2,146930,719494,123888
773,156,9249,0.002422922,0.001211164,99,2,146930,293933,356
260,156,9251,0.000587402,0.000347019,98,2,173646,293933,102
561,154,9251,0.999136174,0.241136132,98,2,173646,719494,173496
1188,157,9251,0.000276424,5.74E-05,98,2,173646,836674,48
89,154,9252,0.998739447,0.251072281,97,2,180873,719494,180645
96,157,9252,0.001260553,0.000272508,97,2,180873,836674,228
1298,133,9253,0.191705585,0.048936361,95,2,148389,581306,28447
1417,154,9253,0.808294415,0.166703266,95,2,148389,719494,119942
1112,153,9254,0.999984088,0.537788807,89,2,125694,233720,125692
1415,134,9254,1.59117E-05,5.65E-06,89,2,125694,354176,2
17,158.01,9255,0,0,94,2,92633,343934,0
373,155,9255,2.15906E-05,6.41E-06,94,2,92633,312147,2
631,154,9255,0.999978409,0.128744645,94,2,92633,719494,92631
336,155,9256,0,0,111,2,77300,312147,0
405,153,9256,1,0.330737635,111,2,77300,233720,77300
248,157,9257,2.32466E-05,1.20E-06,110,2,43017,836674,1
619,155,9257,0.358021247,0.049339249,110,2,43017,312147,15401
1174,158.01,9257,0.641955506,0.080291801,110,2,43017,343934,27615
532,157,9258,1,0.254593784,109,2,213012,836674,213012
543,352.01,9401,0.756794186,0.386703088,197,4,480190,1569803,363405
554,352.02,9401,0.243162082,0.313244285,197,4,480190,372758,116764
1405,9803,9401,4.16502E-05,4.48E-06,197,4,480190,4751415,20
222,352.02,9402,0.624993686,0.26554565,195,4,158376,372758,98984
1363,351,9402,0.375006314,0.0641595,195,4,158376,925693,59392
21,351,9403,0.999295041,0.169975359,162,4,157456,925693,157345
845,327,9403,0.000704959,0.000131406,162,4,157456,844713,111
1230,327,9404,1,0.215151182,194,4,181741,844713,181741
720,327,9405,0.9999622,0.18790169,161,4,158729,844713,158723
1066,326.02,9405,3.78003E-05,1.27E-05,161,4,158729,472115,6
768,326.01,9406,0.499855511,0.190497624,160,4,159182,417685,79568
1181,326.02,9406,0.500144489,0.168632642,160,4,159182,472115,79614
1154,326.01,9407,1,0.333926284,159,4,139476,417685,139476
299,326.02,9408,2.98018E-05,6.35E-06,158,4,100665,472115,3
494,326.01,9408,0.992291263,0.23914912,158,4,100665,417685,99889
524,303.01,9408,0,0,158,4,100665,752523,0
1303,302.01,9408,0.007678935,0.002141535,158,4,100665,360958,773
865,326.01,9409,0.0013543,0.000258568,157,4,79746,417685,108
1286,302.01,9409,0.9986457,0.220630769,157,4,79746,360958,79638
785,352.01,9411,0.175395428,0.022148397,163,4,118669,1569803,20814
893,352.02,9411,0.824604572,0.262516868,163,4,118669,372758,97855
824,352.02,9412,0.375099588,0.157883018,169,4,156897,372758,58852
994,352.01,9412,0.624900412,0.104330717,169,4,156897,1569803,98045
312,351,9413,0.999214554,0.178656423,164,4,165511,925693,165381
571,327,9413,0.000785446,0.000153898,164,4,165511,844713,130
721,327,9414,1,0.199172974,193,4,168244,844713,168244
1128,326.02,9415,0.285892861,0.083322919,165,4,137597,472115,39338
1133,326.01,9415,0.714099871,0.235244263,165,4,137597,417685,98258
84,352.01,9416,1,0.184785986,170,4,173653,1569803,173653
308,351,9417,1,0.190671205,168,4,176503,925693,176503
77,351,9418,0.998938518,0.217557009,167,4,201605,925693,201391
1287,327,9418,0.000694427,0.000165737,167,4,201605,844713,140
1386,329.02,9418,0.000362094,0.000144669,167,4,201605,504600,73
27,327,9419,0.999646909,0.258072268,192,4,218074,844713,217997
363,351,9419,0.00034392,8.10E-05,192,4,218074,925693,75
988,329.02,9419,4.5856E-06,1.98E-06,192,4,218074,504600,1
213,326.02,9421,0.800752955,0.332031391,189,4,195762,472115,156757
525,327,9421,0.199247045,0.046175447,189,4,195762,844713,39005
75,303.01,9422,0.000174366,4.52E-05,166,4,194992,752523,34
252,326.02,9422,0.999825634,0.412945998,166,4,194992,472115,194958
1050,352.01,9423,0.805118839,0.134163056,171,4,156598,1569803,126080
1231,354,9423,0.194881161,0.029526157,171,4,156598,1591236,30518
607,351,9424,0.200146829,0.042409308,172,4,196146,925693,39258
825,352.01,9424,0.799853171,0.166946173,172,4,196146,1569803,156888
148,351,9425,0.310227133,0.136186619,173,4,406370,925693,126067
383,354,9425,0.048386938,0.019023948,173,4,406370,1591236,19663
945,329.01,9425,0.000386347,0.000233665,173,4,406370,671901,157
964,353,9425,0.64060093,0.23112259,173,4,406370,1126333,260321
1227,329.02,9425,0.000398651,0.000321046,173,4,406370,504600,162
407,329.02,9426,1,0.394986128,191,4,199310,504600,199310
355,329.02,9427,0.363889726,0.155511296,180,4,215645,504600,78471
572,327,9427,0.362864894,0.092635013,180,4,215645,844713,78250
657,328.02,9427,0.27324538,0.091199081,180,4,215645,646103,58924
344,328.02,9428,0.996031158,0.301806368,200,4,195775,646103,194998
1425,303.02,9428,0.003968842,0.001299751,200,4,195775,597808,777
402,329.02,9429,0.304462388,0.138539437,183,4,229608,504600,69907
1132,329.01,9429,0.695537612,0.237685314,183,4,229608,671901,159701
652,329.01,9431,0.817875344,0.262499981,182,4,215649,671901,176374
871,329.02,9431,0.182124656,0.077833928,182,4,215649,504600,39275
95,329.02,9432,0.332842862,0.232661514,181,4,352722,504600,117401
1259,328.02,9432,0.667159973,0.36421747,181,4,352722,646103,235322
815,328.02,9433,0.727590335,0.242715171,201,4,215532,646103,156819
1060,304,9433,0,0,201,4,215532,973464,0
1183,328.01,9433,0.270349647,0.09954319,201,4,215532,585365,58269
1290,303.02,9433,0.002060019,0.000742715,201,4,215532,597808,444
697,354,9434,1,0.185406814,174,4,191635,1591236,191635
733,353,9435,0.60040691,0.104540132,175,4,196112,1126333,117747
1375,354,9435,0.39959309,0.075818118,175,4,196112,1591236,78365
480,329.01,9436,0.000600747,0.000190504,176,4,213068,671901,128
910,353,9436,0.999399253,0.18905599,176,4,213068,1126333,212940
57,329.01,9437,0.999509593,0.324570138,190,4,218186,671901,218079
1167,353,9437,0.000485824,9.41E-05,190,4,218186,1126333,106
1348,330,9437,0,0,190,4,218186,1512503,0
1121,329.01,9438,0.59961102,0.174820398,184,4,195897,671901,117462
1131,328.01,9438,0.400383875,0.133991841,184,4,195897,585365,78434
179,303.02,9439,0,0,196,4,276458,597808,0
490,328.01,9439,0.989347387,0.467252855,196,4,276458,585365,273513
942,304,9439,0.010652613,0.003025276,196,4,276458,973464,2945
352,354,9441,0.997988395,0.444472287,199,4,460329,1591236,459403
774,604,9441,0.002009432,0.000162632,199,4,460329,6842132,925
1175,354,9442,1,0.177319484,198,4,183276,1591236,183276
157,354,9443,0.380362447,0.06591479,177,4,179116,1591236,68129
421,353,9443,0.618459546,0.098351021,177,4,179116,1126333,110776
1117,604,9443,0.001178008,3.71E-05,177,4,179116,6842132,211
201,353,9444,0.998235792,0.188385673,178,4,212560,1126333,212185
1046,329.01,9444,0,0,178,4,212560,671901,0
1204,330,9444,0.001764208,0.000247933,178,4,212560,1512503,375
118,330,9445,0.999835018,0.144244342,185,4,218206,1512503,218170
335,353,9445,0.000164982,3.20E-05,185,4,218206,1126333,36
1059,329.01,9445,0,0,185,4,218206,671901,0
1095,330,9446,1,0.142339552,203,4,215289,1512503,215289
136,330,9447,0.777745675,0.09076544,204,4,176514,1512503,137283
441,328.01,9447,0.222254325,0.067019837,204,4,176514,585365,39231
105,304,9448,0.004665329,0.001213192,202,4,253144,973464,1181
160,328.01,9448,0.536915748,0.232192277,202,4,253144,585365,135917
288,330,9448,0.456609677,0.076421667,202,4,253144,1512503,115588
560,308,9448,0.001809247,0.000368402,202,4,253144,1243206,458
667,330,9449,0.000287781,3.97E-05,179,4,208492,1512503,60
762,604,9449,0.000887324,3.25E-05,179,4,208492,6842132,185
899,331,9449,0.00019665,4.58E-05,179,4,208492,895563,41
1008,353,9449,0.998628245,0.18485297,179,4,208492,1126333,208206
314,331,9451,0.000736662,0.000108312,186,4,131675,895563,97
397,353,9451,0.030499335,0.003565553,186,4,131675,1126333,4016
1254,330,9451,0.968771597,0.084339006,186,4,131675,1512503,127563
797,308,9452,0.011147325,0.002310961,187,4,257730,1243206,2873
1387,330,9452,0.988852675,0.168500162,187,4,257730,1512503,254857
360,331,9453,0.004117035,0.002050105,188,4,445952,895563,1836
455,330,9453,0.993732509,0.292995782,188,4,445952,1512503,443157
1129,308,9453,0.002150456,0.000771393,188,4,445952,1243206,959
173,153,9501,1,0.131460722,215,5,30725,233720,30725
1284,154,9502,1,0.039638968,218,5,28520,719494,28520
518,153,9503,2.25076E-05,8.56E-06,217,5,88859,233720,2
786,155,9503,0.997209062,0.283877685,217,5,88859,312147,88611
895,158.01,9503,0.002757177,0.000712348,217,5,88859,343934,245
612,155,9504,1,0.137445738,216,5,42903,312147,42903
49,155,9505,0.000593479,0.000307549,219,5,161758,312147,96
1427,158.01,9505,0.999400339,0.470036315,219,5,161758,343934,161661
395,158.01,9506,1,0.22561371,259,5,77596,343934,77596
28,158.02,9507,0.199031359,0.091218967,255,5,78254,170743,15575
794,157,9507,0.800955862,0.074913288,255,5,78254,836674,62678
377,158.01,9508,0.245942572,0.044677306,260,5,62478,343934,15366
502,158.02,9508,0.754057428,0.275923464,260,5,62478,170743,47112
1016,157,9509,0.999984006,0.074726835,253,5,62523,836674,62522
736,158.02,9511,0.666364578,0.180868323,254,5,46344,170743,30882
1199,157,9511,0.333635422,0.018480316,254,5,46344,836674,15462
417,164,9512,9.7078E-05,1.94E-05,252,5,61806,309099,6
1173,158.02,9512,0.999919102,0.361953345,252,5,61806,170743,61801
928,158.01,9513,0.799890658,0.17866852,261,5,76823,343934,61450
1388,158.02,9513,0.200109342,0.090035902,261,5,76823,170743,15373
39,302.01,9514,0.004938988,0.010754773,209,5,785991,360958,3882
349,302.02,9514,0.005955539,0.013161298,209,5,785991,355663,4681
515,301.01,9514,0.00288044,0.006535155,209,5,785991,346434,2264
1000,9803,9514,0.986211038,0.173644218,209,5,785991,4751415,775153
1406,326.01,9514,1.39951E-05,2.63E-05,209,5,785991,417685,11
427,302.01,9515,1,0.223121378,205,5,80537,360958,80537
261,302.01,9516,0.671600786,0.223489844,206,5,120116,360958,80670
977,302.02,9516,0.328399214,0.110908048,206,5,120116,355663,39446
562,302.02,9517,1,0.221006343,207,5,78604,355663,78604
463,302.02,9518,1,0.274686221,258,5,97696,355663,97696
10,9803,9519,7.44304E-05,1.79E-06,256,5,107483,4751415,8
862,301.01,9519,0.4552813,0.141253457,256,5,107483,346434,48935
1116,302.02,9519,0.544644269,0.164593549,256,5,107483,355663,58540
167,9803,9521,2.32056E-05,4.48E-07,257,5,86186,4751415,2
379,301.01,9521,0.999976794,0.248774658,257,5,86186,346434,86184
367,301.01,9522,0.998647858,0.285676348,244,5,99102,346434,98968
1161,9803,9522,0.001352142,3.00E-05,244,5,99102,4751415,134
1108,326.01,9701,0.00029087,6.70E-05,349,7,96263,417685,28
1232,302.01,9701,0.999667577,0.266600361,349,7,96263,360958,96231
1365,303.01,9701,4.15528E-05,5.32E-06,349,7,96263,752523,4
681,302.02,9702,0.799576739,0.215644541,350,7,95922,355663,76697
856,302.01,9702,0.200423261,0.053261339,350,7,95922,360958,19225
690,303.02,9703,0.39906404,0.126097553,376,7,188897,597808,75382
866,326.02,9703,0.007125576,0.002851,376,7,188897,472115,1346
1283,328.02,9703,0.000211756,6.19E-05,376,7,188897,646103,40
1413,303.01,9703,0.593593334,0.149002557,376,7,188897,752523,112128
416,303.01,9704,1,0.255009807,348,7,191901,752523,191901
1320,303.01,9705,1,0.180885925,380,7,136121,752523,136121
202,301.01,9706,1,0.039825768,351,7,13797,346434,13797
687,303.01,9707,0.679957586,0.197697349,378,7,218796,752523,148772
936,303.02,9707,0.320042414,0.117134794,378,7,218796,597808,70024
291,303.01,9708,1,0.203836688,379,7,153392,752523,153392
649,304,9709,8.34077E-06,2.05E-06,375,7,239786,973464,2
941,328.01,9709,0,0,375,7,239786,585365,0
1014,303.02,9709,0.999991659,0.401106043,375,7,239786,597808,239784
970,303.01,9711,0.058491673,0.013515848,377,7,173888,752523,10171
1366,303.02,9711,0.941502576,0.273860962,377,7,173888,597808,163716
744,303.02,9712,0.225510923,0.079758183,373,7,211431,597808,47680
1278,304,9712,0.774489077,0.168214574,373,7,211431,973464,163751
1064,304,9713,1,0.205772164,347,7,200312,973464,200312
348,304,9714,1,0.311264401,372,7,303005,973464,303005
34,306,9715,0,0,374,7,183723,521628,0
1256,304,9715,1,0.188730976,374,7,183723,973464,183723
830,304,9716,0.198749501,0.040359951,342,7,197681,973464,39289
1142,308,9716,0.801245441,0.127405273,342,7,197681,1243206,158391
24,308,9717,0.611479395,0.09771671,343,7,198669,1243206,121482
704,304,9717,0.388520605,0.079290986,343,7,198669,973464,77187
178,308,9718,1,0.193322748,344,7,240340,1243206,240340
101,308,9719,0.311952318,0.074937701,371,7,298645,1243206,93163
847,306,9719,0.688047682,0.393925161,371,7,298645,521628,205482
339,306,9721,0.998428358,0.369016558,345,7,192792,521628,192489
439,304,9721,5.18694E-06,1.03E-06,345,7,192792,973464,1
534,305,9721,0.001566455,0.000268815,345,7,192792,1123452,302
456,308,9722,0.973323901,0.190357029,341,7,243139,1243206,236653
1217,309,9722,0.026676099,0.003496816,341,7,243139,1854832,6486
131,604,9723,0.760398986,0.106099246,359,7,793611,6842132,603461
805,354,9723,0.003170319,0.002434229,359,7,793611,1591236,2516
1333,331,9723,0.236430695,0.209514898,359,7,793611,895563,187634
121,332.01,9724,0.000117304,4.53E-05,356,7,375095,970829,44
296,604,9724,0.000607846,4.01E-05,356,7,375095,6842132,228
481,330,9724,0.000354577,8.79E-05,356,7,375095,1512503,133
1370,331,9724,0.998920274,0.418384392,356,7,375095,895563,374690
64,330,9725,5.24183E-05,1.85E-05,357,7,534165,1512503,28
305,308,9725,0.000132918,5.71E-05,357,7,534165,1243206,71
391,604,9725,7.48832E-06,7.03E-07,357,7,534165,6842132,4
633,332.01,9725,0.446895622,0.245888823,357,7,534165,970829,238716
671,309,9725,0.005943856,0.001711747,357,7,534165,1854832,3175
1395,331,9725,0.546967697,0.326242457,357,7,534165,895563,292171
536,332.01,9726,0.876543431,0.303167705,358,7,335778,970829,294324
840,331,9726,0.115868223,0.043443015,358,7,335778,895563,38906
1380,309,9726,0.007585369,0.001373172,358,7,335778,1854832,2547
54,332.01,9727,0.000397402,9.58E-05,325,7,234020,970829,93
245,308,9727,0.000111102,2.09E-05,325,7,234020,1243206,26
1372,309,9727,0.999491497,0.12610374,325,7,234020,1854832,233901
966,309,9728,1,0.19011338,327,7,352628,1854832,352628
211,309,9729,0.475337782,0.090606147,340,7,353557,1854832,168059
334,308,9729,0.524662219,0.149209383,340,7,353557,1243206,185498
800,306,9731,0.210340431,0.075582744,339,7,187439,521628,39426
1013,308,9731,0.789659569,0.119057501,339,7,187439,1243206,148013
238,306,9732,1,0.03136149,338,7,16359,521628,16359
588,306,9733,0.996462913,0.128538208,337,7,67287,521628,67049
1399,217,9733,0.003551949,0.00019437,337,7,67287,1229615,239
297,310,9734,0.244878104,0.069097755,370,7,231262,819579,56631
946,309,9734,0.755121896,0.094149329,370,7,231262,1854832,174631
193,307,9735,0.736748669,0.141381447,369,7,276576,1441257,203767
598,308,9735,0.199869114,0.044464875,369,7,276576,1243206,55279
1118,310,9735,0.063382217,0.021389056,369,7,276576,819579,17530
583,310,9736,0.670672391,0.160500892,334,7,196136,819579,131543
1079,307,9736,0.329332708,0.044817822,334,7,196136,1441257,64594
140,307,9737,1,0.117977571,333,7,170036,1441257,170036
16,332.03,9738,6.50181E-06,7.56E-05,321,7,5075509,436410,33
37,604,9738,0.998069947,0.890643024,321,7,5075509,6842132,5065713
55,332.04,9738,2.30519E-05,0.000313687,321,7,5075509,372983,117
190,313.02,9738,0.00182957,0.013542444,321,7,5075509,685810,9286
602,331,9738,3.72376E-05,0.00021104,321,7,5075509,895563,189
1034,332.01,9738,1.65501E-05,8.65E-05,321,7,5075509,970829,84
